Id,Manufacturer,Model,Prod_Year,Category,Leather_Interioe,Fuel_Type,Engine Volume,Kilometers_Driven,Gear_Box_Type,Drive_Wheel,Selling_Date,Wheel,Color,Airbags,Price
45454131,HYUNDAI,Elantra limited,2016,Sedan,Yes,Petrol,2,17600,Tiptronic,Front,04-05-2023,Left wheel,Black,6,219530
45759835,TOYOTA,Vitz,2007,Sedan,No,Petrol,1.3,83000,Automatic,Front,04-05-2023,Right-hand drive,Silver,4,109760
45764427,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,Automatic,4x4,04-05-2023,Left wheel,Silver,12,166210
45018783,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,87000,Automatic,Front,04-05-2023,Left wheel,Silver,8,147400
45291421,TOYOTA,Camry S,2007,Sedan,No,CNG,2.4,167421,Automatic,Front,04-05-2023,Left wheel,Silver,6,178760
45774546,NISSAN,X-Trail,2002,Jeep,No,Petrol,2,135000,Automatic,4x4,04-05-2023,Left wheel,Golden,2,116040
45768506,TOYOTA,Sienna,2011,Sedan,Yes,Petrol,3.5,210538,Automatic,Front,04-05-2023,Left wheel,White,12,72130
45730209,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,82658,Automatic,Front,04-05-2023,Left wheel,Blue,4,400920
45795202,CHEVROLET,Captiva,2014,Jeep,Yes,Petrol,3,103000,Automatic,4x4,04-05-2023,Left wheel,Silver,6,250890
45788701,BMW,325,1995,Sedan,Yes,Petrol,2.5,300000,Manual,Rear,04-05-2023,Left wheel,Black,9,53310
45536889,CHEVROLET,Cruze LT,2016,Sedan,No,Petrol,1.4 Turbo,79000,Tiptronic,Front,04-05-2023,Left wheel,White,12,141130
45803102,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,119986,Automatic,Front,04-05-2023,Left wheel,Blue,4,515260
45787922,CHEVROLET,Volt,2012,Sedan,Yes,Hybrid,1.4,107169,Automatic,Front,04-05-2023,Left wheel,Black,8,90950
45793477,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,50412,Automatic,Front,04-05-2023,Left wheel,White,4,53310
45815733,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,277000,Automatic,Front,04-05-2023,Left wheel,White,10,141130
45760012,TOYOTA,Camry,2011,Sedan,No,Hybrid,2.5,123345,Tiptronic,Front,04-05-2023,Left wheel,Grey,12,122310
45786759,BMW,X5 3.5,2014,Jeep,Yes,Petrol,3.0 Turbo,196000,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,705620
45781646,TOYOTA,Ipsum S,2004,Minivan,No,CNG,2.4,177000,Automatic,Front,04-05-2023,Right-hand drive,Silver,4,141130
45732339,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,208130,Automatic,Front,04-05-2023,Left wheel,Silver,4,207890
45763476,ACURA,TLX,2015,Sedan,Yes,Petrol,3.5,70562,Automatic,4x4,04-05-2023,Left wheel,White,12,103490
45671004,HONDA,Cr-v,1996,Jeep,No,CNG,2,240000,Automatic,Front,04-05-2023,Right-hand drive,Carnelian red,4,51750
45759832,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,,Tiptronic,Front,04-05-2023,Left wheel,White,10,185030
45653558,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,271701,Automatic,4x4,04-05-2023,Left wheel,White,12,266570
45184953,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,152000,Tiptronic,Front,04-05-2023,Left wheel,Black,8,205000
45763945,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,Automatic,4x4,04-05-2023,Left wheel,Black,,520590
45804361,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,140000,Automatic,Front,04-05-2023,Left wheel,Green,4,192810
45765572,MAZDA,Mx-5,2015,Sedan,Yes,Petrol,2,82654,Automatic,Rear,04-05-2023,Left wheel,Grey,12,31360
45797038,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,131957,Automatic,Front,04-05-2023,Left wheel,White,4,324120
45798294,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,135378,Automatic,Front,04-05-2023,Left wheel,White,4,166210
45730901,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,36000,Automatic,Front,04-05-2023,Left wheel,Blue,4,426920
45806734,DAIHATSU,Terios,2017,Sedan,Yes,Petrol,5.7,55765,Automatic,Rear,04-05-2023,Left wheel,White,12,90950
45774316,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,108456,Automatic,4x4,04-05-2023,Left wheel,Silver,,72130
45803241,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,312690,Automatic,Front,04-05-2023,Left wheel,Silver,4,116040
45774103,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,63195,Automatic,Front,04-05-2023,Left wheel,Black,,29790
45792121,KIA,Cadenza,2015,Sedan,Yes,Petrol,3,53772,Automatic,Front,04-05-2023,Left wheel,Silver,4,156810
45732063,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,89454,Automatic,Front,04-05-2023,Left wheel,Black,4,528530
45770273,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,90000,Tiptronic,Front,04-05-2023,Left wheel,Grey,,181890
45776728,BMW,X5,2009,Jeep,Yes,Petrol,4.8,85000,Tiptronic,4x4,04-05-2023,Left wheel,Black,5,335560
45739714,MERCEDES-BENZ,E 320,1998,Sedan,Yes,CNG,3.2,230000,Automatic,Rear,04-05-2023,Left wheel,Black,6,94080
45781886,HYUNDAI,Sonata 2.0t,2012,Sedan,Yes,Petrol,2.0 Turbo,203200,Tiptronic,Front,04-05-2023,Left wheel,Black,8,203850
45810013,HONDA,Civic,2019,Sedan,Yes,Petrol,2,2927,Automatic,Front,04-05-2023,Left wheel,Grey,4,346350
45810573,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,143743,Automatic,Front,04-05-2023,Left wheel,White,4,179420
45764966,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,80699,Automatic,Front,04-05-2023,Left wheel,Black,,120740
45761427,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120800,Tiptronic,Front,04-05-2023,Left wheel,Silver,6,197570
44217692,JEEP,Wrangler,2010,Jeep,No,Petrol,3.8,103000,Manual,4x4,04-05-2023,Left wheel,Black,8,526870
45813853,FORD,Fusion,2017,Sedan,Yes,Hybrid,2,112862,Automatic,Front,04-05-2023,Left wheel,Blue,,70560
45730092,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,92888,Automatic,Front,04-05-2023,Left wheel,Black,4,415780
45802391,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,60517,Automatic,Front,04-05-2023,Left wheel,Yellow,4,100360
45803235,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,333804,Automatic,Front,04-05-2023,Left wheel,Silver,4,106630
45810125,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,176682,Automatic,Front,04-05-2023,Left wheel,Black,4,122560
45787225,FORD,Focus,2013,Sedan,Yes,Petrol,2,,Tiptronic,Front,04-05-2023,Left wheel,White,6,116040
45802911,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,150415,Automatic,Front,04-05-2023,Left wheel,White,4,400760
45789722,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,147718,Automatic,Front,04-05-2023,Left wheel,White,12,172490
45794608,MERCEDES-BENZ,E 280,2008,Sedan,Yes,Diesel,2.8 Turbo,284500,Tiptronic,Rear,04-05-2023,Left wheel,Silver,12,216390
45763843,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840,Automatic,Front,04-05-2023,Left wheel,Blue,12,76830
45801878,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660,Automatic,Front,04-05-2023,Left wheel,Silver,4,131780
45766615,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,Automatic,4x4,04-05-2023,Left wheel,White,,815390
45655220,MERCEDES-BENZ,GL 550,2012,Jeep,Yes,Petrol,5.5,,Tiptronic,4x4,04-05-2023,Left wheel,White,12,495500
45642327,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,Automatic,Front,04-05-2023,Left wheel,Black,12,111330
45759022,MERCEDES-BENZ,C 180,2009,Sedan,No,Petrol,1.8,214500,Manual,Rear,04-05-2023,Left wheel,Black,4,109760
45809912,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,67190,Automatic,Front,04-05-2023,Left wheel,White,4,345720
45755609,BMW,320,2014,Sedan,Yes,Petrol,2.0 Turbo,59000,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,235210
45797944,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.4,111111,Tiptronic,Front,04-05-2023,Left wheel,White,6,172490
41746804,MERCEDES-BENZ,C 180,2001,Sedan,No,Petrol,2,307651,Manual,Rear,04-05-2023,Right-hand drive,Blue,6,42000
45804648,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,73931,Automatic,Front,04-05-2023,Left wheel,Silver,,282250
45648761,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,156518,Automatic,Front,04-05-2023,Left wheel,White,12,36070
45416765,HYUNDAI,Sonata S,2013,Sedan,No,Petrol,1.8,88600,Automatic,Front,04-05-2023,Left wheel,White,6,180330
45810585,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,71338,Automatic,Front,04-05-2023,Left wheel,Silver,4,106720
45798257,MERCEDES-BENZ,GL 450,2009,Jeep,Yes,Petrol,4.4,160000,Automatic,4x4,04-05-2023,Left wheel,Black,6,439050
45798434,MERCEDES-BENZ,B 170,2007,Sedan,No,Petrol,1.7,142000,Tiptronic,Front,04-05-2023,Right-hand drive,Silver,8,94080
45759041,KIA,Cerato,2016,Sedan,Yes,Diesel,1.6,29420,Automatic,Front,04-05-2023,Left wheel,Silver,4,186600
45776538,SUBARU,Legacy,2004,Sedan,No,Petrol,2.0 Turbo,101000,Tiptronic,4x4,04-05-2023,Right-hand drive,Silver,6,68990
45730354,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,200241,Automatic,Front,04-05-2023,Left wheel,Black,4,200050
45733113,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,185302,Automatic,Front,04-05-2023,Left wheel,White,4,137990
45762844,HYUNDAI,Veloster,2013,Sedan,Yes,Petrol,1.6,185570,Automatic,Front,04-05-2023,Left wheel,Black,12,29790
45768944,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,Automatic,Rear,04-05-2023,Left wheel,Black,12,48610
45792394,CHRYSLER,PT Cruiser,2003,Sedan,Yes,CNG,2,110000,Tiptronic,Front,04-05-2023,Left wheel,Beige,4,78400
45802970,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,80737,Automatic,Front,04-05-2023,Left wheel,Blue,4,531540
45795999,OPEL,Astra 1600,1999,Sedan,No,Petrol,1.6,100000,Manual,Front,04-05-2023,Left wheel,Blue,3,62720
45802177,HYUNDAI,H1,2014,Minivan,Yes,Diesel,3,114142,Automatic,Front,04-05-2023,Left wheel,Silver,4,315810
45733135,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,546691,Automatic,Front,04-05-2023,Left wheel,Orange,4,92520
45770316,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,Automatic,4x4,04-05-2023,Left wheel,Black,12,123880
45764802,HYUNDAI,Sonata blue edition,2011,Sedan,Yes,Hybrid,2.4,179200,Tiptronic,Front,04-05-2023,Left wheel,Grey,6,197570
45733079,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,54546,Automatic,Front,04-05-2023,Left wheel,Silver,4,112990
45764435,MERCEDES-BENZ,E 220,2003,Sedan,Yes,Diesel,2.2 Turbo,280000,Tiptronic,Rear,04-05-2023,Left wheel,Blue,5,109760
45796532,BMW,X5,2015,Jeep,Yes,Petrol,3.5 Turbo,59200,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,812250
45732068,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,188083,Automatic,Front,04-05-2023,Left wheel,Black,4,231380
45787622,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,120640,Tiptronic,Front,04-05-2023,Left wheel,Silver,6,197570
45767317,TOYOTA,Prius,2014,Jeep,Yes,Hybrid,1.8,339710,Automatic,Front,04-05-2023,Left wheel,White,12,141130
45571871,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,83500,Automatic,4x4,04-05-2023,Left wheel,Carnelian red,4,250890
45622167,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50545,Tiptronic,Front,04-05-2023,Left wheel,Grey,8,163080
45789840,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,76198,Automatic,Front,04-05-2023,Left wheel,Silver,4,64290
45234716,FORD,Focus,2014,Sedan,No,Petrol,2,81000,Automatic,Front,04-05-2023,Left wheel,Grey,,125440
45797969,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,125581,Automatic,Front,04-05-2023,Left wheel,Silver,4,165990
45283371,MERCEDES-BENZ,C 200,2003,Sedan,No,Diesel,2.2,,Tiptronic,Rear,04-05-2023,Left wheel,Silver,,116040
45787034,MERCEDES-BENZ,Sprinter VAN,2007,Minivan,No,Diesel,2.2 Turbo,200000,Manual,Rear,04-05-2023,Left wheel,Silver,2,426510
45733425,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,5187,Automatic,Front,04-05-2023,Left wheel,Grey,4,644630
45732125,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,162000,Automatic,Front,04-05-2023,Left wheel,Grey,12,185030
45797062,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,110483,Automatic,Front,04-05-2023,Left wheel,Yellow,4,357360
45802404,HYUNDAI,Grandeur,2012,Sedan,Yes,Petrol,2.4,113824,Automatic,Front,04-05-2023,Left wheel,Black,4,119170
45815355,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,259066,Automatic,4x4,04-05-2023,Left wheel,Silver,12,81540
45801714,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,111232,Automatic,Front,04-05-2023,Left wheel,White,4,188260
45781992,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4 Turbo,70400,Automatic,Front,04-05-2023,Left wheel,Black,,244620
45815052,NISSAN,Teana,2003,Sedan,No,Petrol,2.3,145000,Automatic,Front,04-05-2023,Right-hand drive,Blue,4,78400
45809734,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,29000,Automatic,Front,04-05-2023,Left wheel,Black,4,408890
45272438,NISSAN,Fuga,2014,Sedan,No,Petrol,1.8,48000,Automatic,Front,04-05-2023,Left wheel,Grey,4,170000
45730780,HYUNDAI,Elantra,2016,Sedan,Yes,CNG,1.6,29864,Automatic,Front,04-05-2023,Left wheel,Silver,4,185030
45793598,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,67233,Automatic,Front,04-05-2023,Left wheel,Black,4,76830
45001116,MITSUBISHI,Pajero Sport,2019,Jeep,Yes,Petrol,3,6000,Tiptronic,4x4,04-05-2023,Left wheel,White,10,1129000
45720592,FORD,Fusion,2011,Sedan,Yes,Hybrid,2.5,154000,Automatic,Front,04-05-2023,Left wheel,White,10,150530
45799891,MERCEDES-BENZ,Vito,2006,Minivan,No,Diesel,2.2,32000,Manual,Rear,04-05-2023,Left wheel,White,4,517460
45767605,LINCOLN,MKZ,2013,Sedan,Yes,Hybrid,2,82817,Tiptronic,Front,04-05-2023,Left wheel,White,12,376330
45584546,BMW,528,2011,Sedan,Yes,Petrol,3,107000,Tiptronic,Rear,04-05-2023,Left wheel,Blue,10,188170
45804805,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,89423,Automatic,Front,04-05-2023,Left wheel,Grey,4,395590
45804859,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,117856,Automatic,Front,04-05-2023,Left wheel,Silver,4,350460
45802694,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,72366,Automatic,Front,04-05-2023,Left wheel,White,4,131720
45732070,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,174000,Automatic,Front,04-05-2023,Left wheel,Silver,4,219530
45810270,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,121800,Automatic,Front,04-05-2023,Left wheel,White,4,266130
45768371,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246,Automatic,4x4,04-05-2023,Left wheel,Grey,,401420
45732087,HYUNDAI,Santa FE,2020,Jeep,Yes,Petrol,2,,Automatic,Front,04-05-2023,Left wheel,Grey,4,969150
45768876,HYUNDAI,Elantra,2011,Jeep,Yes,Petrol,1.8,308501,Automatic,Front,04-05-2023,Left wheel,Blue,12,21950
45812944,CHEVROLET,Cruze strocna,2014,Sedan,No,Petrol,1.4 Turbo,82000,Automatic,Front,04-05-2023,Left wheel,Carnelian red,6,141130
45809987,CHEVROLET,Cruze,2014,Jeep,Yes,Petrol,1.8,45680,Automatic,Front,04-05-2023,Left wheel,Brown,4,53310
45782196,TOYOTA,Ipsum,2002,Minivan,No,Petrol,2.4,200000,Automatic,4x4,04-05-2023,Right-hand drive,White,4,94080
45810178,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,1.6,38254,Automatic,Front,04-05-2023,Left wheel,Grey,4,89470
45714947,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,174000,Automatic,Front,04-05-2023,Left wheel,White,10,166210
45793880,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,56000,Tiptronic,Front,04-05-2023,Left wheel,Blue,10,188170
45770122,SUBARU,Legacy,2000,Sedan,No,CNG,2,200000,Automatic,4x4,04-05-2023,Right-hand drive,Black,2,34500
45768239,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,44477,Automatic,Front,04-05-2023,Left wheel,Blue,0,25090
45797454,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,100963,Automatic,Front,04-05-2023,Left wheel,Silver,4,104060
45563301,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,52000,Automatic,Front,04-05-2023,Left wheel,White,8,90950
45765738,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,Automatic,4x4,04-05-2023,Left wheel,Black,12,123880
45651917,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,124493,Automatic,Front,04-05-2023,Left wheel,White,0,48610
45808703,BMW,528,2016,Sedan,Yes,Petrol,2.0 Turbo,,Tiptronic,Rear,04-05-2023,Left wheel,Black,12,498640
45797933,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,196448,Automatic,Front,04-05-2023,Left wheel,Black,4,179420
45802798,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,176635,Automatic,Front,04-05-2023,Left wheel,White,4,234080
45803220,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,287140,Automatic,Front,04-05-2023,Left wheel,White,4,188170
45797692,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,52717,Automatic,Front,04-05-2023,Left wheel,Black,4,150630
45801437,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,213131,Automatic,Front,04-05-2023,Left wheel,Grey,4,138770
45747289,LEXUS,RX 350,2008,Jeep,Yes,CNG,3.5,73000,Automatic,4x4,04-05-2023,Left wheel,Silver,10,297930
45730108,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,43877,Automatic,Front,04-05-2023,Left wheel,Brown,4,594640
45769777,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963,Automatic,Rear,04-05-2023,Left wheel,Black,12,561360
45800057,MERCEDES-BENZ,Viano,2007,Minivan,Yes,Diesel,2.2 Turbo,145784,Manual,Rear,04-05-2023,Left wheel,Black,10,376330
45789326,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,169000,Automatic,Front,04-05-2023,Left wheel,Black,10,272840
45803313,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,149289,Automatic,Front,04-05-2023,Left wheel,White,4,167410
45783941,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,87000,Tiptronic,Front,04-05-2023,Left wheel,White,12,134850
45802942,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,184554,Automatic,Front,04-05-2023,Left wheel,Silver,4,222480
45789862,BMW,316 i,1996,Sedan,No,Petrol,1.6,300000,Manual,Rear,04-05-2023,Left wheel,Red,2,56450
45806545,BUICK,Century,2010,Sedan,Yes,Petrol,3.6,158662,Automatic,Front,04-05-2023,Left wheel,Black,12,56450
45796791,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,51273,Automatic,Front,04-05-2023,Left wheel,Orange,4,214920
45808092,JEEP,Cherokee,1992,Jeep,Yes,Petrol,4,4512,Manual,4x4,04-05-2023,Left wheel,Black,11,31360
45726861,MAZDA,Mazda 3,2009,Sedan,No,Petrol,2,181894,Tiptronic,Front,04-05-2023,Left wheel,Grey,4,116040
45719716,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,70000,Automatic,Front,04-05-2023,Left wheel,White,0,241480
45732882,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,53341,Automatic,Front,04-05-2023,Left wheel,Silver,4,103490
45637700,SUBARU,Outback,2012,Jeep,Yes,Petrol,2.5,110000,Automatic,4x4,04-05-2023,Right-hand drive,Black,10,122310
45730082,SSANGYONG,Actyon,2018,Jeep,Yes,Petrol,1.6,52349,Automatic,Front,04-05-2023,Left wheel,White,4,412810
45733047,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,60850,Automatic,Front,04-05-2023,Left wheel,Silver,4,105150
45095432,LEXUS,GX 470,2007,Jeep,Yes,Petrol,4.7,150000,Automatic,4x4,04-05-2023,Left wheel,Beige,12,514320
45813495,BMW,535,2014,Sedan,Yes,Diesel,3,98368,Automatic,4x4,04-05-2023,Left wheel,White,12,134850
45758213,HONDA,FIT,2013,Sedan,No,Hybrid,1.5,128000,Automatic,Front,04-05-2023,Right-hand drive,Silver,2,163080
45730622,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,54500,Automatic,Front,04-05-2023,Left wheel,Blue,4,290940
45785066,HYUNDAI,Tucson,2017,Jeep,No,Petrol,2,25000,Automatic,4x4,04-05-2023,Left wheel,Black,11,282250
45068345,HONDA,Civic,2016,Sedan,No,Petrol,1.5 Turbo,66200,Automatic,Front,04-05-2023,Left wheel,Grey,12,307340
45792271,MERCEDES-BENZ,E 550,2006,Sedan,Yes,CNG,5.5,134000,Tiptronic,Rear,04-05-2023,Left wheel,Black,8,272840
45794310,HONDA,Civic,2003,Sedan,No,Petrol,1.7,242000,Tiptronic,Front,04-05-2023,Right-hand drive,Silver,2,53310
45725107,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,181000,Automatic,Front,04-05-2023,Left wheel,Silver,4,188260
45731476,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151780,Automatic,Front,04-05-2023,Left wheel,Silver,4,283570
45801835,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,98578,Automatic,Front,04-05-2023,Left wheel,Silver,4,151000
45785205,OPEL,Corsa,2000,Sedan,No,CNG,1.2,300000,Manual,Front,04-05-2023,Left wheel,Purple,2,36070
45797956,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,131411,Automatic,Front,04-05-2023,Left wheel,White,4,168940
45732361,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2,102934,Automatic,Front,04-05-2023,Left wheel,White,4,530310
45745474,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,137000,Tiptronic,Front,04-05-2023,Left wheel,Silver,16,166210
45731426,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,Automatic,Front,04-05-2023,Left wheel,Silver,4,359020
45768758,DODGE,Avenger,2019,Sedan,Yes,Petrol,3.6,32453,Automatic,Front,04-05-2023,Left wheel,Grey,12,120740
45773711,BMW,740,1996,Sedan,Yes,CNG,4,14000,Tiptronic,Rear,04-05-2023,Left wheel,Blue,6,84670
45659988,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,Automatic,4x4,04-05-2023,Left wheel,Silver,12,133280
45806006,MERCEDES-BENZ,Vito,2016,Minivan,Yes,Diesel,2.2 Turbo,212000,Automatic,Rear,04-05-2023,Left wheel,Silver,0,595860
44807708,HYUNDAI,Sonata,2010,Sedan,No,Petrol,2.4,101405,Tiptronic,Front,04-05-2023,Left wheel,Grey,5,172490
45803021,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.2,5964,Automatic,Front,04-05-2023,Left wheel,White,4,960710
45770539,AUDI,A8,2006,Sedan,Yes,Petrol,4.2,205000,Tiptronic,4x4,04-05-2023,Left wheel,Black,12,90000
45790022,MAZDA,Atenza,2012,Sedan,No,Diesel,2.2 Turbo,99000,Tiptronic,Front,04-05-2023,Right-hand drive,Silver,12,128580
45644983,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877,Automatic,4x4,04-05-2023,Left wheel,White,12,56450
45798419,VOLKSWAGEN,Tiguan,2011,Jeep,No,Petrol,2.0 Turbo,268800,Manual,Front,04-05-2023,Left wheel,Silver,12,156810
45773763,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,Automatic,4x4,04-05-2023,Left wheel,Silver,12,166210
45797890,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,206344,Automatic,Front,04-05-2023,Left wheel,Silver,4,182400
45473506,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,100000,Automatic,Front,04-05-2023,Left wheel,Black,12,156810
45816010,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,104046,Automatic,Front,04-05-2023,Left wheel,Silver,12,21170
45674441,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,134000,Tiptronic,Front,04-05-2023,Right-hand drive,Blue,2,105060
45715081,TOYOTA,Camry Se,2013,Sedan,Yes,Petrol,2.5,124000,Tiptronic,Front,04-05-2023,Left wheel,Black,6,197570
45809810,HONDA,Civic,2016,Sedan,Yes,Petrol,2,20000,Automatic,Front,04-05-2023,Left wheel,White,4,326150
45803880,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,71101,Automatic,Front,04-05-2023,Left wheel,White,4,206980
45612997,SUBARU,XV,2015,Jeep,No,Petrol,2,52000,Tiptronic,4x4,04-05-2023,Left wheel,Beige,12,313580
45807077,MERCEDES-BENZ,GLE 350,2018,Jeep,Yes,Petrol,3.5,9765,Automatic,Rear,04-05-2023,Left wheel,White,12,297930
45795577,MERCEDES-BENZ,E 220,2011,Sedan,Yes,Diesel,2.2 Turbo,700000,Manual,Rear,04-05-2023,Left wheel,White,12,141130
45732593,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,145329,Automatic,Front,04-05-2023,Left wheel,Black,4,500490
43073832,MERCEDES-BENZ,Vito,2009,Minivan,Yes,Diesel,2.2 Turbo,315000,Manual,Rear,04-05-2023,Left wheel,Black,2,376330
44076338,BMW,X5,2004,Jeep,Yes,Diesel,3.0 Turbo,300000,Tiptronic,4x4,04-05-2023,Left wheel,Black,8,216390
45771833,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,127816,Automatic,Front,04-05-2023,Left wheel,Silver,0,125440
